0,1,2,3,4,5,6,7,8,9,10,11,12,song_popularity
0.6959305982584636,-0.8887159621507871,-0.8129891139925438,0.19047442011651075,-0.3827831927747138,0.7512459230793239,-0.8376372168128532,0.8914271538914625,0.7632071520318959,-0.6762319752850605,1.5822721918119405,0.14851040553959313,-0.21379417846375215,73
-0.03234877748689882,-0.8726814541915708,-0.5219887757520641,0.9616173952880056,-0.3829054672259395,-0.6405442424845601,-0.49923255770730657,0.31609316012956074,-1.310260258093346,-0.4792115880177491,-0.5456957196188686,0.14851040553959313,-0.6335723504681179,66
0.20506388244771273,-0.8798265382821839,0.711599614615185,-0.7971297410680364,1.4761652707977564,-1.4756183418228905,0.5139137740343508,-0.037518260776867485,0.7632071520318959,-0.19527044166191793,0.09557996400029548,0.14851040553959313,-0.8192434650085104,76
-0.03234877748689882,-0.8186740110653398,-1.0976633579234474,1.4892415361948181,-0.3681410351901808,-1.4756183418228905,-0.540585469206966,0.6816492314255096,0.7632071520318959,0.07321812530039845,0.04610274749770555,0.14851040553959313,-1.3278208657061075,74
0.07822456473805235,-0.9040326072013695,-1.12296773516175,0.5692814956393498,-0.3829054672259395,1.3079619893048775,-0.46477179812425695,0.6500456772699033,0.7632071520318959,-0.6578820372552618,1.7527396231997783,0.14851040553959313,0.18983867923275335,56
0.27179608956446843,-0.8772100286151988,-1.9516860897161585,1.3765013351463538,-0.38289777308530115,-0.3621862093717833,1.4857071942763487,1.1218593676559614,-1.310260258093346,0.23740178135649126,2.3697415158416804,0.14851040553959313,-0.8353887793163707,80
-0.30569416433053265,-0.9055421320092452,-0.27527109767861474,1.114944068713917,-0.378288982842928,-0.3621862093717833,0.6035117489502797,0.9999243949296066,-1.310260258093346,-0.3575225252938215,-1.0510726046745513,0.14851040553959313,0.7952879657775123,81
-0.08260647097170544,-0.9022681404259408,-0.07283607977219414,1.4125781994818623,-0.380484932171063,-0.918902275597337,-0.19597787337647038,1.0556660967473688,0.7632071520318959,-0.13442591029995413,-0.5529262105482657,0.14851040553959313,0.04049452188504659,76
0.05833323377055787,-0.9036099402551638,-1.8631207693820997,1.335914862768907,-0.3829054672259395,-1.1972603087101137,-0.6053716972230991,0.9996755480464916,0.7632071520318959,-0.07454716515008501,0.9298753245251794,0.14851040553959313,-1.182513036935366,80
-0.2503032241444371,-0.9014630605284069,-0.5219887757520641,1.1961170134688113,-0.3396519198535761,1.0296039561921007,-0.3062523040422289,0.503723709998278,0.7632071520318959,-0.43864856710977324,1.1118771104908654,0.14851040553959313,-0.6174270361602576,81
-0.8132439319204725,-0.7650020178964146,0.028381429181016164,1.1600401491333028,-0.3829054672259395,-0.918902275597337,0.5690509893672301,1.064126890773279,0.7632071520318959,-0.49369838119916903,1.406123660408147,0.14851040553959313,1.6267716526323137,78
-0.535198416065971,-0.8918021017580003,-0.8129891139925438,1.0067134757073912,-0.3829054672259395,1.0296039561921007,3.1605001100125576,0.8769940346707918,0.7632071520318959,-0.5922085748328247,-0.38173573006748823,0.14851040553959313,-1.14618607974268,63
-0.15533816017059252,-0.8926742716469953,0.14225112675337775,1.4621838879431865,-0.3679330854431983,1.0296039561921007,-0.2097621772096902,0.8590770590865113,-1.310260258093346,-0.3807013943840934,0.2009729770235576,0.14851040553959313,1.4047735808992354,75
0.8028785850006296,-0.8471872574363312,-0.04120560822431592,1.3449340788527837,-0.3829054672259395,1.0296039561921007,-0.09259559462732235,1.0539241685655638,0.7632071520318959,-0.5197746089257249,-1.020876697317021,0.14851040553959313,1.4047735808992354,81
-0.13971384052354444,-0.9060486614447774,-1.2937722815202923,1.304347606475337,-0.3797986980060211,0.47288788996654707,-0.40274243087476774,0.9402011429820043,-1.310260258093346,0.20842819499365134,0.2099938752307104,0.14851040553959313,-0.9161153508556719,69
0.28997099116621944,-0.9058138464746629,-2.192077673480033,0.16341677186487882,-0.37916653077519386,1.0296039561921007,-0.3062523040422289,-0.28462321571007193,0.7632071520318959,-0.6018664369537713,-0.5701760960512565,0.14851040553959313,-0.13306760692445097,77
0.1329898904824283,-0.902670680374708,0.2181642584682855,0.6233967921426131,-0.38287722765029925,1.5863200224176544,-0.6639549885142835,0.3121116099997208,0.7632071520318959,-0.594140147257014,-0.38159800643073766,0.14851040553959313,0.3876187795040413,71
0.6039652753256847,-0.883717757786931,-1.6100769969990743,1.371991727104415,-0.3828934061406145,-1.1972603087101137,-0.31314445595883883,0.6714465092177941,-1.310260258093346,-0.21941509696428455,0.31710843371335323,0.14851040553959313,-0.7344805648922443,62
-0.5026825064924941,-0.5925807398412425,-0.3638364180126731,0.7000601288555689,-0.3829054672259395,1.0296039561921007,-0.45787964620764704,0.6699534279191041,-1.310260258093346,0.33398040256595773,1.6855649193747588,0.14851040553959313,0.43605472242762194,77
0.2403549535190739,-0.8849589226289625,-0.5030104928233372,1.0157326917912683,-0.3828588864826154,1.5863200224176544,-0.08570344271071166,0.4900371314269525,-1.310260258093346,-0.6839582649818178,-0.7607511784046563,0.14851040553959313,0.0647124933468365,79
0.20185560325940716,-0.9025365003917853,-1.9959687498831882,1.2276842697623813,-0.38177837959729427,-0.3621862093717833,2.767647450765793,0.9446803868780745,-1.310260258093346,-0.33627522862773884,2.132305966083948,-3.0091339150928396,-0.9080426937017417,69
0.18945560419660618,-0.8887159621507871,-2.204729862099184,0.3392914855004831,-0.3811711663361053,-1.4756183418228905,0.14173757053741548,0.5776312342834357,0.7632071520318959,-0.5429534780159968,0.548243127089753,0.14851040553959313,-1.428729080130234,79
0.5793577739513811,-0.8612761556431742,-0.6738150391818796,-0.45890913792264365,-0.3812501872399587,-1.4756183418228905,-0.27179154445917947,0.4626639742843014,0.7632071520318959,-0.49080102256288505,1.716311721279291,0.14851040553959313,0.645943808429805,13
-0.3735011449753707,-0.8498708570947775,-0.2815971919881904,1.5388472246561424,-0.38286096598008523,0.7512459230793239,1.4167856751102494,1.2627067034990564,-1.310260258093346,-0.3807013943840934,0.4442273504339953,0.14851040553959313,1.3482649808217244,62
1.377802215544986,-0.9065551908803087,-0.14242311717752623,1.1961170134688113,-0.11672979108831859,-0.918902275597337,-0.437203190457818,0.903620651164098,0.7632071520318959,-0.21168880726752728,0.2380550662186098,0.14851040553959313,-0.4680828788125507,77
0.21789699920093497,2.0178908279123555,0.2055120698491342,-1.5727823242814698,-0.3829054672259395,-0.918902275597337,-0.45787964620764704,-0.7203541080444532,0.7632071520318959,-0.6771977614971552,-0.5898705761065673,0.14851040553959313,-0.924188008009602,79
1.3630441312787807,-0.8730169041488766,-1.1672503953287794,1.3178764306011528,-0.3829054672259395,-0.6405442424845601,-0.26489939254256956,0.7936303288272637,-1.310260258093346,-0.396153973777608,1.250977983608794,0.14851040553959313,-0.1290312783474859,28
-0.683420914565688,-0.9071442410053376,-1.5468160539033178,1.5704144809497123,-0.38257857022368297,-1.1972603087101137,1.292726940611271,1.402309804926577,0.7632071520318959,-0.3430357321124015,2.2382843045634,0.14851040553959313,0.9769227517409395,78
1.4783176025145994,-0.9062633494174527,-2.577969426364147,1.1961170134688113,-0.38244797778257794,-0.918902275597337,0.2864727607862236,0.8894363788265425,0.7632071520318959,-0.2339018901457045,-0.8316788513311251,0.14851040553959313,-1.1744403797814353,77
-0.09373919975512575,-0.8549026064543643,0.5660994454949458,0.38438756591986883,-0.3829054672259395,-0.3621862093717833,-0.7432147355552975,0.3150977725971006,0.7632071520318959,-0.5719270643788368,-0.7270777492191778,0.14851040553959313,0.2544199364641943,71
0.7023471566350747,-0.906582026876893,-0.26894500336903837,-0.19284226344826788,-0.38177006160741495,-0.08382817625900651,2.319657576186148,0.49924446610220763,0.7632071520318959,-0.46569058104842376,1.6056163482411374,0.14851040553959313,0.5934715369292592,11
1.2032718277011636,-0.8804974381967956,-0.06650998546261849,-0.32362089666448646,-0.3829054672259395,0.47288788996654707,-0.5564374186151688,0.5475207614265194,-1.310260258093346,-0.6936161271027644,-0.4564163720954058,0.14851040553959313,-0.04426837823121966,77
0.7339968308277092,-0.9008927956009875,-0.7307498879680604,0.6053583599748589,-0.38062217900407147,0.19452985685377028,-0.25800724062595964,0.901629876099178,0.7632071520318959,-0.6337373819528953,-0.1575560803469849,0.14851040553959313,-1.7944204492032678,65
0.2010054092745062,-0.8917685567622697,-0.8003369253733925,0.8578964103234185,-0.3829054672259395,0.19452985685377028,-0.2855758482923991,0.6271517640233225,-1.310260258093346,-0.5535771263490382,-1.0936292084304322,0.14851040553959313,-0.2985570785800186,75
-0.08324812680936655,-0.8902590319543937,-0.16140140010625315,1.3178764306011528,-0.3829054672259395,1.0296039561921007,0.6104039008668889,1.0822927132406746,0.7632071520318959,0.7782420601295028,-0.8563313823094513,0.14851040553959313,0.6661254513146304,74
-0.6526214343579546,-0.9051597190579166,-0.31955375784564427,1.2231746617204429,-0.3829054672259395,1.0296039561921007,-0.7135784823138749,0.6224236732441373,0.7632071520318959,-0.26963597999320715,-0.7929440784950682,0.14851040553959313,0.1858023506557883,74
